customer_id,surname,credit_score,geography,gender,age,tenure,balance,product_count,has_creditcard,active_member,estimated_salary,complain,satisfaction_score,card_type,points_earned,churn
15746809,Nwachukwu,637,France,Male,null,4,162702.64,1,null,null,150694.68,null,null,null,null,0
15746812,Toscani,553,Spain,Female,null,0,138032.42,1,null,null,111242.09,null,null,null,null,0
15746821,Fanucci,710,France,Male,null,8,0.0,1,null,null,143783.09,null,null,null,null,0
15746825,Lucchesi,559,France,Male,null,2,97257.46,1,null,null,160129.49,null,null,null,null,0
15746845,Hsing,690,Germany,Male,null,7,93360.78,1,null,null,182865.87,null,null,null,null,null
15746848,Gboliwe,753,Germany,Female,null,10,93923.63,2,null,null,157053.94,null,null,null,null,0
15746860,Chukwuma,604,Spain,Male,null,7,102950.61,1,null,null,132448.77,null,null,null,null,0
15746955,T'ien,756,France,Male,null,1,113463.67,1,null,null,26170.24,null,null,null,null,0
15746974,Chukwudi,727,France,Male,null,8,0.0,2,null,null,137059.97,null,null,null,null,null
15746981,Oluchi,703,Germany,Female,null,3,116465.53,1,null,null,131177.9,null,null,null,null,1
15746993,Fisk,679,Spain,Male,null,6,0.0,2,null,null,106732.92,null,null,null,null,null
15747012,Ch'en,659,France,Male,null,3,119618.42,1,null,null,112781.5,null,null,null,null,0
15747065,Smith,586,Spain,Male,null,7,0.0,2,null,null,181204.5,null,null,null,null,0
15747080,Olisaemeka,588,Germany,Male,null,8,161908.97,2,null,null,151667.83,null,null,null,null,0
15747088,Tuan,644,Germany,Male,null,8,114510.73,2,null,null,154849.1,null,null,null,null,null
15747096,Chu,588,Germany,Female,null,4,117160.04,1,null,null,129891.86,null,null,null,null,null
15747224,Chiu,619,France,Female,null,3,151914.93,1,null,null,73371.65,null,null,null,null,0
15747354,Linton,624,France,Male,null,6,0.0,2,null,null,179445.24,null,null,null,null,null
15747483,Smith,684,France,Male,null,9,0.0,2,null,null,142763.51,null,null,null,null,0
15747510,Chia,653,Germany,Male,null,2,117948.54,1,null,null,170514.51,null,null,null,null,1
15747554,Ross,580,France,Female,null,6,0.0,2,null,null,12639.65,null,null,null,null,0
15747556,Nkemjika,625,Spain,Female,null,0,0.0,2,null,null,103921.41,null,null,null,null,null
15747585,Tsao,790,Germany,Female,null,7,123569.23,2,null,null,14081.77,null,null,null,null,null
15747588,Palerma,653,Spain,Female,null,9,0.0,2,null,null,25136.67,null,null,null,null,0
15747598,Gidney,775,Germany,Female,null,9,132725.1,1,null,null,123982.14,null,null,null,null,0
15747797,Lo Duca,653,France,Female,null,7,0.0,1,null,null,134915.54,null,null,null,null,1
15748042,Okwudiliolisa,676,Spain,Male,null,7,0.0,1,null,null,182337.76,null,null,null,null,null
15748067,Bess,613,France,Female,null,1,121402.58,1,null,null,107876.2,null,null,null,null,0
15748072,T'ao,724,France,Male,null,2,76656.4,1,null,null,91573.39,null,null,null,null,0
15748461,Bovee,521,France,Male,null,3,0.0,2,null,null,170518.45,null,null,null,null,null
15748480,Chin,711,France,Female,null,8,142987.46,2,null,null,150468.35,null,null,null,null,0
15748828,Onwuamaeze,625,Germany,Male,null,5,151191.31,2,null,null,97623.28,null,null,null,null,0
15748954,Onochie,685,France,Female,null,2,97435.85,1,null,null,3829.13,null,null,null,null,null
15749072,Nkemakonam,684,Spain,Female,null,9,0.0,2,null,null,113982.54,null,null,null,null,0
15749094,Yuryeva,646,France,Male,null,9,0.0,2,null,null,135875.51,null,null,null,null,0
15749116,Hsueh,713,Germany,Male,null,7,133628.09,2,null,null,145528.36,null,null,null,null,null
15749117,Nnaife,640,France,Female,null,9,148962.76,1,null,null,114469.55,null,null,null,null,1
15749160,Eluemuno,562,France,Male,null,3,0.0,2,null,null,148098.95,null,null,null,null,null
15749353,Chuang,569,Germany,Female,null,8,120135.55,2,null,null,179843.33,null,null,null,null,0
15749358,Tien,657,France,Male,null,0,0.0,2,null,null,102513.35,null,null,null,null,0
15749377,Lucciano,739,Spain,Male,null,4,0.0,2,null,null,48382.4,null,null,null,null,0
15749499,Eluemuno,628,France,Female,null,6,0.0,1,null,null,90866.78,null,null,null,null,1
15749696,Trevisano,587,Spain,Female,null,5,0.0,2,null,null,126013.57,null,null,null,null,0
15749945,Ritchie,757,France,Male,null,8,0.0,2,null,null,35673.72,null,null,null,null,null
15749952,Chin,706,France,Female,null,8,0.0,2,null,null,45956.72,null,null,null,null,null
15749997,Okeke,598,France,Male,null,8,0.0,2,null,null,124510.94,null,null,null,null,null
15750080,Folliero,751,France,Female,null,8,0.0,2,null,null,92930.03,null,null,null,null,0
15750103,Trevisani,731,France,Female,null,1,0.0,2,null,null,151914.94,null,null,null,null,0
15750111,Onwughara,616,Germany,Female,null,1,135120.97,2,null,null,166777.82,null,null,null,null,null
15750120,Kline,628,France,Female,null,6,0.0,2,null,null,141099.27,null,null,null,null,0
15750131,Maclean,583,Spain,Female,null,1,165413.31,2,null,null,102516.35,null,null,null,null,null
15750142,T'ien,477,France,Male,null,2,0.0,2,null,null,141248.37,null,null,null,null,0
15750184,Toscani,646,Germany,Male,null,8,178054.54,1,null,null,54869.52,null,null,null,null,null
15750244,Pinto,619,France,Female,null,6,0.0,2,null,null,156909.46,null,null,null,null,null
15750366,Fetherstonhaugh,667,Spain,Female,null,8,0.0,2,null,null,91346.03,null,null,null,null,0
15750492,Onyemachukwu,700,Germany,Female,null,9,71481.79,1,null,null,125718.95,null,null,null,null,0
15750637,Clements,693,France,Male,null,5,0.0,1,null,null,74415.86,null,null,null,null,0
15750757,Mazzi,677,France,Female,null,3,61482.79,1,null,null,100130.95,null,null,null,null,null
15750829,Ukaegbunam,812,France,Female,null,3,0.0,2,null,null,179435.45,null,null,null,null,0
15750856,T'ao,644,Spain,Female,null,5,0.0,2,null,null,25571.37,null,null,null,null,0
15751031,Chuang,684,Germany,Female,null,6,119741.46,1,null,null,88852.91,null,null,null,null,null
15751033,Yobanna,613,France,Male,null,5,0.0,1,null,null,102515.49,null,null,null,null,1
15751056,P'eng,535,France,Female,null,9,0.0,1,null,null,152210.5,null,null,null,null,0
15751064,Chinweike,807,France,Female,null,2,0.0,2,null,null,133571.18,null,null,null,null,0
15751072,Y?,733,France,Male,null,7,0.0,1,null,null,46793.05,null,null,null,null,null
15751093,Lettiere,603,France,Male,null,5,142703.4,1,null,null,102097.67,null,null,null,null,0
15751132,Onyekachukwu,641,France,Male,null,0,0.0,2,null,null,74854.36,null,null,null,null,0
15751136,Onuchukwu,777,France,Male,null,9,0.0,2,null,null,133672.61,null,null,null,null,0
15751138,Uvarova,622,Germany,Female,null,7,130142.43,1,null,null,141038.56,null,null,null,null,1
15751139,O'Meara,715,Spain,Female,null,5,0.0,2,null,null,183584.12,null,null,null,null,0
15751141,Chukwuhaenye,539,Spain,Male,null,5,97541.09,1,null,null,160574.31,null,null,null,null,null
15751147,Kuo,614,Germany,Female,null,2,132796.04,1,null,null,199657.46,null,null,null,null,null
15751149,Genovese,633,Germany,Male,null,3,123906.39,1,null,null,164768.01,null,null,null,null,1
15751161,Baresi,671,Germany,Male,null,4,121535.18,1,null,null,79555.08,null,null,null,null,0
15751165,Baresi,596,France,Male,null,5,130206.02,1,null,null,184474.01,null,null,null,null,0
15751168,Chibugo,679,Germany,Male,null,1,121898.82,2,null,null,101954.78,null,null,null,null,0
15751176,Hargreaves,636,Germany,Female,null,5,55328.7,1,null,null,165020.72,null,null,null,null,0
15751201,Chidiegwu,707,Germany,Male,null,0,150412.11,1,null,null,156774.01,null,null,null,null,1
15751226,Pisano,757,France,Male,null,3,0.0,1,null,null,153535.43,null,null,null,null,null
15751272,Genovese,721,France,Male,null,5,56769.73,1,null,null,144849.71,null,null,null,null,0
15751326,Kao,641,France,Male,null,0,0.0,2,null,null,146498.25,null,null,null,null,null
15751332,Pinto,615,France,Female,null,2,0.0,2,null,null,27011.8,null,null,null,null,null
15751372,Chu,528,France,Female,null,1,114089.1,1,null,null,173783.0,null,null,null,null,null
15751492,Udinesi,730,France,Female,null,6,0.0,1,null,null,140586.32,null,null,null,null,null
15751521,Ts'ui,666,Spain,Male,null,8,0.0,2,null,null,90177.4,null,null,null,null,null
15751530,L?,608,France,Female,null,1,81811.71,1,null,null,135895.53,null,null,null,null,null
15751538,Mancini,577,France,Male,null,8,0.0,2,null,null,64450.18,null,null,null,null,0
15751553,Bellucci,758,France,Female,null,9,119782.77,1,null,null,132418.73,null,null,null,null,0
15751555,Hsia,668,Germany,Male,null,4,103814.19,1,null,null,52449.49,null,null,null,null,null
15751585,Ch'ien,677,France,Male,null,5,115636.81,1,null,null,153625.07,null,null,null,null,0
15751592,Ts'ai,696,France,Female,null,4,0.0,1,null,null,169161.9,null,null,null,null,0
15751688,Padovesi,730,Spain,Female,null,5,126473.33,1,null,null,86657.48,null,null,null,null,0
15751723,Teng,521,France,Male,null,5,0.0,2,null,null,153871.61,null,null,null,null,0
15751743,Maclean,539,Germany,Male,null,2,150500.64,3,null,null,72909.75,null,null,null,null,1
15751747,Kline,597,France,Male,null,5,0.0,2,null,null,53420.7,null,null,null,null,null
15751773,Smith,625,Spain,Male,null,3,88396.6,1,null,null,73066.75,null,null,null,null,0
15751777,Piazza,546,Germany,Female,null,0,141287.95,1,null,null,176954.19,null,null,null,null,null
15751778,H?,684,France,Male,null,10,0.0,2,null,null,75578.67,null,null,null,null,null
15751780,P'eng,607,France,Male,null,0,0.0,1,null,null,162527.67,null,null,null,null,0
15751793,Pagnotto,686,Spain,Female,null,4,0.0,1,null,null,118943.38,null,null,null,null,1
15752030,Chukwudi,773,Germany,Male,null,6,132077.68,2,null,null,66979.8,null,null,null,null,0
15752061,Maclean,669,Spain,Female,null,1,0.0,2,null,null,74965.92,null,null,null,null,0
15752079,T'ien,498,Spain,Male,null,5,122517.39,1,null,null,152577.31,null,null,null,null,0
15752278,Nwokike,589,France,Male,null,6,151952.94,1,null,null,149641.43,null,null,null,null,0
15752321,Ch'eng,589,Germany,Male,null,5,119624.4,2,null,null,52311.1,null,null,null,null,0
15752350,Onyemauchechukwu,584,Spain,Female,null,5,144962.99,1,null,null,77965.37,null,null,null,null,null
15752362,Hsieh,633,Germany,Male,null,4,120811.64,2,null,null,183868.51,null,null,null,null,0
15752377,Frolov,698,Spain,Female,null,7,84903.51,2,null,null,199808.6,null,null,null,null,1
15752381,Tretiakov,526,France,Male,null,3,0.0,2,null,null,104889.3,null,null,null,null,0
15752385,Sneddon,535,Germany,Male,null,7,135927.06,1,null,null,167564.82,null,null,null,null,null
15752401,Yeh,686,Germany,Male,null,7,99785.27,2,null,null,130750.76,null,null,null,null,0
15752403,Fanucci,600,Spain,Male,null,3,0.0,2,null,null,76564.48,null,null,null,null,0
15752424,Mazzanti,578,Spain,Male,null,7,0.0,1,null,null,73066.85,null,null,null,null,1
15752426,Niu,730,Germany,Male,null,2,150329.15,1,null,null,165038.27,null,null,null,null,1
15752429,Hsu,579,Germany,Male,null,9,123826.69,1,null,null,167035.51,null,null,null,null,1
15752430,Pirozzi,554,France,Male,null,9,0.0,2,null,null,180598.58,null,null,null,null,null
15752455,Chukwudi,681,France,Female,null,1,102940.52,1,null,null,107811.41,null,null,null,null,0
15752484,Hsiung,850,France,Female,null,9,140745.44,1,null,null,159718.27,null,null,null,null,1
15752499,Lu,777,France,Female,null,2,166883.07,1,null,null,105715.01,null,null,null,null,0
15752501,Hsia,699,France,Male,null,4,0.0,2,null,null,72462.99,null,null,null,null,null
15752503,Lucchesi,663,Spain,Male,null,2,0.0,2,null,null,152487.89,null,null,null,null,0
15752505,DeRose,663,France,Male,null,8,0.0,2,null,null,89900.16,null,null,null,null,null
15752509,Walker,716,France,Male,null,4,0.0,2,null,null,54530.51,null,null,null,null,0
15752526,Nnonso,678,France,Male,null,8,0.0,2,null,null,94760.14,null,null,null,null,0
15752577,Chukwualuka,758,France,Male,null,10,115924.99,1,null,null,126551.65,null,null,null,null,0
15752597,Chukwudi,655,France,Female,null,1,131087.1,1,null,null,199808.1,null,null,null,null,1
15752612,Okeke,615,France,Male,null,2,0.0,2,null,null,86051.11,null,null,null,null,0
15752617,Maclean,749,Spain,Female,null,4,0.0,2,null,null,51556.26,null,null,null,null,null
15752618,Goliwe,648,France,Female,null,2,136436.53,1,null,null,105567.33,null,null,null,null,0
15752682,K?,706,Spain,Male,null,0,0.0,2,null,null,182728.7,null,null,null,null,null
15752693,Yefimova,554,France,Female,null,7,153325.1,1,null,null,49324.03,null,null,null,null,0
15752738,Hs?eh,646,Spain,Female,null,4,0.0,2,null,null,142670.98,null,null,null,null,0
15752779,Chuang,646,Spain,Male,null,9,113481.09,1,null,null,168523.61,null,null,null,null,null
15752781,Onyeorulu,667,France,Male,null,7,0.0,1,null,null,88965.34,null,null,null,null,null
15752811,Lu,703,France,Female,null,8,0.0,2,null,null,71433.88,null,null,null,null,0
15752812,Calabrese,565,Germany,Male,null,9,68067.24,1,null,null,143287.58,null,null,null,null,0
15752814,De Bernales,544,Spain,Male,null,1,0.0,1,null,null,184848.74,null,null,null,null,0
15752821,Nwachinemelu,590,France,Female,null,3,0.0,1,null,null,52845.29,null,null,null,null,null
15752831,Shao,576,France,Male,null,2,0.0,2,null,null,161450.5,null,null,null,null,0
15752837,Chidimma,713,Germany,Male,null,5,96871.64,2,null,null,54871.05,null,null,null,null,null
15752840,Uspensky,602,Spain,Male,null,6,0.0,2,null,null,179655.87,null,null,null,null,0
15752851,Tsao,653,Germany,Male,null,2,127511.98,2,null,null,151369.85,null,null,null,null,0
15752856,Ts'ao,613,France,Male,null,2,0.0,2,null,null,152643.73,null,null,null,null,0
15752858,Rowntree,627,France,Male,null,3,0.0,2,null,null,141406.01,null,null,null,null,0
15752862,Tung,671,Germany,Male,null,9,118894.32,1,null,null,62933.61,null,null,null,null,0
15752878,Mazzanti,695,Germany,Female,null,7,131402.21,1,null,null,109895.16,null,null,null,null,0
15752892,Cremonesi,606,France,Female,null,5,0.0,2,null,null,100727.68,null,null,null,null,0
15752894,McGregor,605,France,Female,null,8,0.0,1,null,null,121151.1,null,null,null,null,1
15752895,Nnanna,575,France,Male,null,4,0.0,2,null,null,181204.24,null,null,null,null,null
15752896,K'ung,634,France,Male,null,3,116318.73,1,null,null,71433.96,null,null,null,null,null
15752905,Teng,548,France,Male,null,7,101430.6,2,null,null,131280.17,null,null,null,null,0
15752914,Tung,669,Germany,Male,null,4,148862.02,1,null,null,19842.11,null,null,null,null,null
15752957,Chiazagomekpere,554,Germany,Female,null,7,123974.33,1,null,null,93716.23,null,null,null,null,null
15752976,Yermolayev,717,Spain,Female,null,7,0.0,2,null,null,53436.1,null,null,null,null,0
15752979,Shih,705,Spain,Male,null,10,0.0,1,null,null,4696.44,null,null,null,null,0
15753028,Udegbulam,582,France,Male,null,5,0.0,2,null,null,82709.1,null,null,null,null,0
15753035,Chien,585,Germany,Male,null,2,106471.82,1,null,null,27276.72,null,null,null,null,1
15753065,Shao,678,France,Male,null,2,0.0,3,null,null,67848.89,null,null,null,null,1
15753069,Fiorentino,683,France,Male,null,1,0.0,2,null,null,82709.8,null,null,null,null,null
15753091,T'ien,575,Germany,Male,null,4,92929.88,1,null,null,142400.27,null,null,null,null,0
15753093,T'ien,619,Spain,Female,null,7,0.0,1,null,null,1375.69,null,null,null,null,0
15753097,Tung,726,France,Male,null,5,0.0,2,null,null,142516.85,null,null,null,null,0
15753341,Martin,624,France,Female,null,7,0.0,2,null,null,1557.66,null,null,null,null,0
15753349,Fiorentini,531,Germany,Male,null,2,123475.5,2,null,null,117839.7,null,null,null,null,null
15753372,H?,614,France,Male,null,5,0.0,2,null,null,88659.04,null,null,null,null,0
15753373,Baresi,695,France,Female,null,9,0.0,1,null,null,189558.44,null,null,null,null,null
15753382,H?,634,France,Male,null,1,0.0,2,null,null,142989.64,null,null,null,null,0
15753555,Oluchukwu,575,France,Male,null,9,0.0,2,null,null,92867.33,null,null,null,null,null
15753579,Kao,619,Spain,Female,null,4,0.0,2,null,null,163423.8,null,null,null,null,0
15753655,Hsia,601,Germany,Female,null,3,129669.32,1,null,null,162501.83,null,null,null,null,0
15753826,Onyemauchechukwu,650,France,Male,null,2,0.0,1,null,null,199953.8,null,null,null,null,null
15753836,H?,653,France,Male,null,3,0.0,2,null,null,125256.53,null,null,null,null,null
15753839,Tien,682,Germany,Male,null,8,118048.79,2,null,null,72849.46,null,null,null,null,0
15753849,Nwabugwu,596,Germany,Female,null,3,112088.04,1,null,null,93717.55,null,null,null,null,1
15753852,Houghton,559,Germany,Female,null,10,91958.95,1,null,null,112333.95,null,null,null,null,null
15753855,Folliero,691,Spain,Female,null,2,0.0,2,null,null,89525.65,null,null,null,null,null
15753856,Ch'ien,678,Germany,Male,null,7,160761.41,2,null,null,47848.56,null,null,null,null,0
15753881,Onwudiwe,726,Spain,Female,null,0,0.0,2,null,null,81615.17,null,null,null,null,0
15753890,Y?an,577,France,Male,null,7,0.0,1,null,null,143784.81,null,null,null,null,null
15753912,White,638,France,Female,null,7,0.0,1,null,null,138052.51,null,null,null,null,1
15753931,Hsiao,649,Germany,Female,null,7,111574.02,2,null,null,141364.87,null,null,null,null,null
15753950,K'ung,579,Germany,Male,null,1,113622.63,2,null,null,162756.55,null,null,null,null,null
15753971,Nwora,805,Spain,Male,null,7,0.0,2,null,null,1408.16,null,null,null,null,0
15753974,Chibueze,775,Spain,Female,null,0,97705.62,1,null,null,159463.44,null,null,null,null,null
15753976,Fanucci,706,France,Female,null,5,0.0,2,null,null,172363.39,null,null,null,null,0
15753983,Hsiung,714,Spain,Female,null,0,0.0,2,null,null,61811.2,null,null,null,null,0
15754038,Ritchie,746,France,Male,null,0,161591.11,1,null,null,179227.04,null,null,null,null,1
15754042,Onyekaozulu,668,Germany,Male,null,6,91025.78,1,null,null,162515.61,null,null,null,null,0
15754052,Milano,633,Spain,Female,null,5,0.0,1,null,null,137028.51,null,null,null,null,1
15754110,Musgrove,849,Spain,Male,null,1,0.0,2,null,null,157891.86,null,null,null,null,null
15754543,Nnanna,652,France,Male,null,3,0.0,1,null,null,160527.17,null,null,null,null,1
15754554,Ejikemeifeuwa,706,France,Male,null,2,141796.43,2,null,null,92888.52,null,null,null,null,0
15754579,Chukwudi,587,Spain,Female,null,9,102553.08,1,null,null,126451.9,null,null,null,null,1
15754594,Fomin,717,Spain,Female,null,6,0.0,2,null,null,26342.33,null,null,null,null,0
15754595,H?,754,France,Male,null,8,0.0,2,null,null,52484.01,null,null,null,null,1
15754736,Tsao,591,France,Male,null,2,91877.47,1,null,null,52337.47,null,null,null,null,0
15754737,Brown,729,Spain,Male,null,2,88977.14,2,null,null,93347.07,null,null,null,null,null
